z1,z2,rho,cdf
1.5,-3.0,-0.39999899999999944,0.0007834411627785535
1.5,-3.0,-0.38999899999999943,0.0008015875863501287
1.5,-3.0,-0.3799989999999994,0.0008194516417425436
1.5,-3.0,-0.3699989999999994,0.0008370252998342255
1.5,-3.0,-0.3599989999999994,0.0008543012532337842
1.5,-3.0,-0.3499989999999994,0.0008712728853338748
1.5,-3.0,-0.3399989999999994,0.000887934240786255
1.5,-3.0,-0.3299989999999994,0.0009042799973404145
1.5,-3.0,-0.31999899999999937,0.0009203054389867086
1.5,-3.0,-0.30999899999999936,0.0009360064303442863
1.5,-3.0,-0.29999899999999935,0.0009513793922340734
1.5,-3.0,-0.28999899999999934,0.0009664212783776395
1.5,-3.0,-0.27999899999999933,0.0009811295531633884
1.5,-3.0,-0.2699989999999993,0.0009955021704231646
1.5,-3.0,-0.2599989999999993,0.0010095375531632602
1.5,-3.0,-0.2499989999999993,0.001023234574195711
1.5,-3.0,-0.2399989999999993,0.0010365925376173326
1.5,-3.0,-0.2299989999999993,0.001049611161085746
1.5,-3.0,-0.21999899999999928,0.0010622905588434386
1.5,-3.0,-0.20999899999999927,0.0010746312254427512
1.5,-3.0,-0.19999899999999926,0.001086634020126519
1.5,-3.0,-0.18999899999999925,0.001098300151820899
1.5,-3.0,-0.17999899999999924,0.0011096311646987302
1.5,-3.0,-0.16999899999999923,0.0011206289242735134
1.5,-3.0,-0.15999899999999923,0.001131295603985827
1.5,-3.0,-0.14999899999999922,0.0011416336722456584
1.5,-3.0,-0.1399989999999992,0.001151645879895758
1.5,-3.0,-0.1299989999999992,0.0011613352480626996
1.5,-3.0,-0.11999899999999919,0.0011707050563638526
1.5,-3.0,-0.10999899999999918,0.001179758831439953
1.5,-3.0,-0.09999899999999917,0.0011885003357843987
1.5,-3.0,-0.08999899999999916,0.0011969335568417778
1.5,-3.0,-0.07999899999999915,0.001205062696349507
1.5,-3.0,-0.06999899999999915,0.001212892159897751
1.5,-3.0,-0.059998999999999136,0.0012204265466841126
1.5,-3.0,-0.04999899999999913,0.00122767063944081
1.5,-3.0,-0.03999899999999912,0.0012346293945133232
1.5,-3.0,-0.02999899999999911,0.001241307932070695
1.5,-3.0,-0.0199989999999991,0.0012477115264288843
1.5,-3.0,-0.009998999999999092,0.0012538455964697733
1.5,-2.5,-0.999999,0.0
1.5,-2.5,-0.989999,7.960950625268395e-16
1.5,-2.5,-0.979999,5.695448071123375e-10
1.5,-2.5,-0.969999,6.402592976417375e-08
1.5,-2.5,-0.9599989999999999,7.541434577976913e-07
1.5,-2.5,-0.9499989999999999,3.5156203506378655e-06
1.5,-2.5,-0.9399989999999999,1.01898366645521e-05
1.5,-2.5,-0.9299989999999999,2.2365051315639204e-05
1.5,-2.5,-0.9199989999999999,4.109338573097046e-05
1.5,-2.5,-0.9099989999999999,6.689328544375994e-05
1.5,-2.5,-0.8999989999999999,9.986363251333376e-05
1.5,-2.5,-0.8899989999999999,0.00013981237648233967
1.5,-2.5,-0.8799989999999999,0.00018636396033771922
1.5,-2.5,-0.8699989999999999,0.00023903870198575556
1.5,-2.5,-0.8599989999999998,0.0002973076187091049
1.5,-2.5,-0.8499989999999998,0.0003606285371384318
1.5,-2.5,-0.8399989999999998,0.00042846886388838053
1.5,-2.5,-0.8299989999999998,0.0005003192087827081
1.5,-2.5,-0.8199989999999998,0.0005757008994538597
1.5,-2.5,-0.8099989999999998,0.0006541695068481542
1.5,-2.5,-0.7999989999999998,0.0007353158266030979
1.5,-2.5,-0.7899989999999998,0.0008187652863994501
1.5,-2.5,-0.7799989999999998,0.0009041764226893874
1.5,-2.5,-0.7699989999999998,0.0009912388484633917
1.5,-2.5,-0.7599989999999998,0.0010796709845301254
1.5,-2.5,-0.7499989999999997,0.0011692177270574127
1.5,-2.5,-0.7399989999999997,0.001259648157855558
1.5,-2.5,-0.7299989999999997,0.0013507533601471253
1.5,-2.5,-0.7199989999999997,0.0014423443739543249
1.5,-2.5,-0.7099989999999997,0.0015342503067504358
1.5,-2.5,-0.6999989999999997,0.0016263166032995388
1.5,-2.5,-0.6899989999999997,0.001718403471385412
1.5,-2.5,-0.6799989999999997,0.0018103844558822876
1.5,-2.5,-0.6699989999999997,0.0019021451513232634
1.5,-2.5,-0.6599989999999997,0.001993582042088584
1.5,-2.5,-0.6499989999999997,0.0020846014591047787
1.5,-2.5,-0.6399989999999997,0.0021751186422089915
1.5,-2.5,-0.6299989999999996,0.002265056897886261
1.5,-2.5,-0.6199989999999996,0.0023543468427966265
1.5,-2.5,-0.6099989999999996,0.002442925724286455
1.5,-2.5,-0.5999989999999996,0.0025307368098688404
1.5,-2.5,-0.5899989999999996,0.0026177288384269097
1.5,-2.5,-0.5799989999999996,0.0027038555266217694
1.5,-2.5,-0.5699989999999996,0.0027890751246625206
1.5,-2.5,-0.5599989999999996,0.0028733500162152195
1.5,-2.5,-0.5499989999999996,0.0029566463577897642
1.5,-2.5,-0.5399989999999996,0.003038933753450548
1.5,-2.5,-0.5299989999999996,0.0031201849611511875
1.5,-2.5,-0.5199989999999995,0.003200375627399749
1.5,-2.5,-0.5099989999999995,0.003279484047322705
1.5,-2.5,-0.4999989999999995,0.0033574909475176076
1.5,-2.5,-0.4899989999999995,0.0034343792893701225
1.5,-2.5,-0.4799989999999995,0.0035101340907645845
1.5,-2.5,-0.4699989999999995,0.0035847422643419005
1.5,-2.5,-0.4599989999999995,0.0036581924706579204
1.5,-2.5,-0.4499989999999995,0.0037304749847718796
1.5,-2.5,-0.4399989999999995,0.003801581574951194
1.5,-2.5,-0.42999899999999946,0.0038715053923176306
1.5,-2.5,-0.41999899999999946,0.00394024087038315
1.5,-2.5,-0.40999899999999945,0.0040077836335330325
1.5,-2.5,-0.39999899999999944,0.004074130413611068
1.5,-2.5,-0.38999899999999943,0.004139278973847977
1.5,-2.5,-0.3799989999999994,0.004203228039450993
1.5,-2.5,-0.3699989999999994,0.0042659772342409676
1.5,-2.5,-0.3599989999999994,0.004327527022784308
1.5,-2.5,-0.3499989999999994,0.004387878657521325
1.5,-2.5,-0.3399989999999994,0.004447034130441126
1.5,-2.5,-0.3299989999999994,0.004504996128896432
1.5,-2.5,-0.31999899999999937,0.004561767995190447
1.5,-2.5,-0.30999899999999936,0.004617353689602483
1.5,-2.5,-0.29999899999999935,0.004671757756550078
1.5,-2.5,-0.28999899999999934,0.00472498529361314
1.5,-2.5,-0.27999899999999933,0.004777041923170346
1.5,-2.5,-0.2699989999999993,0.004827933766420736
1.5,-2.5,-0.2599989999999993,0.004877667419583068
1.5,-2.5,-0.2499989999999993,0.004926249932083795
1.5,-2.5,-0.2399989999999993,0.004973688786560576
1.5,-2.5,-0.2299989999999993,0.005019991880522831
1.5,-2.5,-0.21999899999999928,0.005065167509523909
1.5,-2.5,-0.20999899999999927,0.0051092243517112034
1.5,-2.5,-0.19999899999999926,0.005152171453631197
1.5,-2.5,-0.18999899999999925,0.0051940182171758735
1.5,-2.5,-0.17999899999999924,0.00523477438756558
1.5,-2.5,-0.16999899999999923,0.005274450042271122
1.5,-2.5,-0.15999899999999923,0.005313055580784835
1.5,-2.5,-0.14999899999999922,0.005350601715156604
1.5,-2.5,-0.1399989999999992,0.005387099461216471
1.5,-2.5,-0.1299989999999992,0.00542256013041048
1.5,-2.5,-0.11999899999999919,0.005456995322180979
1.5,-2.5,-0.10999899999999918,0.005490416916826653
1.5,-2.5,-0.09999899999999917,0.005522837068781224
1.5,-2.5,-0.08999899999999916,0.005554268200253019
1.5,-2.5,-0.07999899999999915,0.005584722995170537
1.5,-2.5,-0.06999899999999915,0.005614214393381742
1.5,-2.5,-0.059998999999999136,0.005642755585057175
1.5,-2.5,-0.04999899999999913,0.005670360005249002
1.5,-2.5,-0.03999899999999912,0.005697041328560021
1.5,-2.5,-0.02999899999999911,0.005722813463878237
1.5,-2.5,-0.0199989999999991,0.005747690549134127
1.5,-2.5,-0.009998999999999092,0.005771686946038971
1.5,-2.0,-0.999999,0.0
1.5,-2.0,-0.989999,6.167532360914721e-07
1.5,-2.0,-0.979999,3.429123370789063e-05
1.5,-2.0,-0.969999,0.0001585902032911785
1.5,-2.0,-0.9599989999999999,0.00037168843051424275
1.5,-2.0,-0.9499989999999999,0.0006501535500097092
1.5,-2.0,-0.9399989999999999,0.0009730066392227004
1.5,-2.0,-0.9299989999999999,0.0013250109460727938
1.5,-2.0,-0.9199989999999999,0.00169559824926626
1.5,-2.0,-0.9099989999999999,0.002077477345100394
1.5,-2.0,-0.8999989999999999,0.0024655842122777855
1.5,-2.0,-0.8899989999999999,0.002856368007870567
1.5,-2.0,-0.8799989999999999,0.0032473165004604995
1.5,-2.0,-0.8699989999999999,0.0036366399646230486
1.5,-2.0,-0.8599989999999998,0.004023058263013149
1.5,-2.0,-0.8499989999999998,0.004405655377806406
1.5,-2.0,-0.8399989999999998,0.004783778538404337
1.5,-2.0,-0.8299989999999998,0.005156967258897919
1.5,-2.0,-0.8199989999999998,0.005524902737938521
1.5,-2.0,-0.8099989999999998,0.005887371326759231
1.5,-2.0,-0.7999989999999998,0.006244237853991875
1.5,-2.0,-0.7899989999999998,0.006595425948001388
1.5,-2.0,-0.7799989999999998,0.006940903387903404
1.5,-2.0,-0.7699989999999998,0.007280671109356941
1.5,-2.0,-0.7599989999999998,0.007614754894289297
1.5,-2.0,-0.7499989999999997,0.007943199050448843
1.5,-2.0,-0.7399989999999997,0.008266061579094782
1.5,-2.0,-0.7299989999999997,0.008583410464512036
1.5,-2.0,-0.7199989999999997,0.008895320815357061
1.5,-2.0,-0.7099989999999997,0.00920187265708565
1.5,-2.0,-0.6999989999999997,0.009503149224985206
1.5,-2.0,-0.6899989999999997,0.00979923564416603
1.5,-2.0,-0.6799989999999997,0.010090217910083613
1.5,-2.0,-0.6699989999999997,0.010376182103438564
1.5,-2.0,-0.6599989999999997,0.010657213788517458
1.5,-2.0,-0.6499989999999997,0.010933397555538724
1.5,-2.0,-0.6399989999999997,0.011204816676317729
1.5,-2.0,-0.6299989999999996,0.011471552849263367
1.5,-2.0,-0.6199989999999996,0.011733686014875505
1.5,-2.0,-0.6099989999999996,0.011991294226904679
1.5,-2.0,-0.5999989999999996,0.012244453567441332
1.5,-2.0,-0.5899989999999996,0.012493238096629547
1.5,-2.0,-0.5799989999999996,0.012737719829606177
1.5,-2.0,-0.5699989999999996,0.012977968734768886
1.5,-2.0,-0.5599989999999996,0.013214052748665406
1.5,-2.0,-0.5499989999999996,0.013446037803740447
1.5,-2.0,-0.5399989999999996,0.01367398786592869
1.5,-2.0,-0.5299989999999996,0.013897964979683073
1.5,-2.0,-0.5199989999999995,0.014118029318509003
1.5,-2.0,-0.5099989999999995,0.014334239239461345
1.5,-2.0,-0.4999989999999995,0.014546651340372325
1.5,-2.0,-0.4899989999999995,0.014755320518828781
1.5,-2.0,-0.4799989999999995,0.0149603000321198
1.5,-2.0,-0.4699989999999995,0.015161641557539289
1.5,-2.0,-0.4599989999999995,0.015359395252560236
1.5,-2.0,-0.4499989999999995,0.015553609814504609
1.5,-2.0,-0.4399989999999995,0.01574433253941951
1.5,-2.0,-0.42999899999999946,0.015931609379940204
1.5,-2.0,-0.41999899999999946,0.01611548500197762
1.5,-2.0,-0.40999899999999945,0.01629600284011334
1.5,-2.0,-0.39999899999999944,0.01647320515162229
1.5,-2.0,-0.38999899999999943,0.01664713306907278
1.5,-2.0,-0.3799989999999994,0.01681782665147734
1.5,-2.0,-0.3699989999999994,0.016985324933986527
1.5,-2.0,-0.3599989999999994,0.017149665976133086
1.5,-2.0,-0.3499989999999994,0.01731088690864512
1.5,-2.0,-0.3399989999999994,0.017469023978856392
1.5,-2.0,-0.3299989999999994,0.01762411259474849
1.5,-2.0,-0.31999899999999937,0.017776187367664828
1.5,-2.0,-0.30999899999999936,0.01792528215374021
1.5,-2.0,-0.29999899999999935,0.018071430094092115
1.5,-2.0,-0.28999899999999934,0.01821466365382156
1.5,-2.0,-0.27999899999999933,0.01835501465987208
1.5,-2.0,-0.2699989999999993,0.018492514337795748
1.5,-2.0,-0.2599989999999993,0.01862719334747464
1.5,-2.0,-0.2499989999999993,0.018759081817845642
1.5,-2.0,-0.2399989999999993,0.018888209380675283
1.5,-2.0,-0.2299989999999993,0.019014605203430165
1.5,-2.0,-0.21999899999999928,0.019138298021286897
1.5,-2.0,-0.20999899999999927,0.019259316168323902
1.5,-2.0,-0.19999899999999926,0.019377687607935654
1.5,-2.0,-0.18999899999999925,0.019493439962507995
1.5,-2.0,-0.17999899999999924,0.019606600542391214
1.5,-2.0,-0.16999899999999923,0.019717196374205624
1.5,-2.0,-0.15999899999999923,0.019825254228512185
1.5,-2.0,-0.14999899999999922,0.019930800646878705
1.5,-2.0,-0.1399989999999992,0.020033861968369922
1.5,-2.0,-0.1299989999999992,0.02013446435548769
1.5,-2.0,-0.11999899999999919,0.020232633819585122
1.5,-2.0,-0.10999899999999918,0.020328396245776523
1.5,-2.0,-0.09999899999999917,0.020421777417362445
1.5,-2.0,-0.08999899999999916,0.02051280303978705
1.5,-2.0,-0.07999899999999915,0.020601498764142617
1.5,-2.0,-0.06999899999999915,0.020687890210233473
1.5,-2.0,-0.059998999999999136,0.020772002989209514
1.5,-2.0,-0.04999899999999913,0.02085386272577665
1.5,-2.0,-0.03999899999999912,0.020933495079989213
1.5,-2.0,-0.02999899999999911,0.021010925768626662
1.5,-2.0,-0.0199989999999991,0.02108618058615425
1.5,-2.0,-0.009998999999999092,0.02115928542526454
1.5,-1.5,-0.999999,7.307247075017778e-05
1.5,-1.5,-0.989999,0.007299975432514438
1.5,-1.5,-0.979999,0.010312595375088496
1.5,-1.5,-0.969999,0.012616791922859638
1.5,-1.5,-0.9599989999999999,0.01455298002400994
1.5,-1.5,-0.9499989999999999,0.01625315724378728
1.5,-1.5,-0.9399989999999999,0.017785084619141342
1.5,-1.5,-0.9299989999999999,0.01918905098528719
1.5,-1.5,-0.9199989999999999,0.02049132850660576
1.5,-1.5,-0.9099989999999999,0.021710180041670038
1.5,-1.5,-0.8999989999999999,0.022858912279645087
1.5,-1.5,-0.8899989999999999,0.02394757742806402
1.5,-1.5,-0.8799989999999999,0.024983989866567413
1.5,-1.5,-0.8699989999999999,0.02597436745039193
1.5,-1.5,-0.8599989999999998,0.026923754138727295
1.5,-1.5,-0.8499989999999998,0.02783630873499924
1.5,-1.5,-0.8399989999999998,0.028715508209106136
1.5,-1.5,-0.8299989999999998,0.02956429460301878
1.5,-1.5,-0.8199989999999998,0.03038518355453656
1.5,-1.5,-0.8099989999999998,0.031180346031330988
1.5,-1.5,-0.7999989999999998,0.03195167094312486
1.5,-1.5,-0.7899989999999998,0.032700813833164304
1.5,-1.5,-0.7799989999999998,0.03342923525621308
1.5,-1.5,-0.7699989999999998,0.034138231394818266
1.5,-1.5,-0.7599989999999998,0.034828958751239536
1.5,-1.5,-0.7499989999999997,0.035502454259378695
1.5,-1.5,-0.7399989999999997,0.03615965181465423
1.5,-1.5,-0.7299989999999997,0.036801395972466226
1.5,-1.5,-0.7199989999999997,0.037428453386736185
1.5,-1.5,-0.7099989999999997,0.03804152242845339
1.5,-1.5,-0.6999989999999997,0.038641241326365386
1.5,-1.5,-0.6899989999999997,0.039228195098418045
1.5,-1.5,-0.6799989999999997,0.03980292148667624
1.5,-1.5,-0.6699989999999997,0.04036591606558068
1.5,-1.5,-0.6599989999999997,0.04091763666019675
1.5,-1.5,-0.6499989999999997,0.04145850718518109
1.5,-1.5,-0.6399989999999997,0.04198892099478201
1.5,-1.5,-0.6299989999999996,0.04250924381800091
1.5,-1.5,-0.6199989999999996,0.04301981634011391
1.5,-1.5,-0.6099989999999996,0.043520956481359015
1.5,-1.5,-0.5999989999999996,0.04401296141518629
1.5,-1.5,-0.5899989999999996,0.04449610936162688
1.5,-1.5,-0.5799989999999996,0.04497066118573895
1.5,-1.5,-0.5699989999999996,0.04543686182648385
1.5,-1.5,-0.5599989999999996,0.04589494157757981
1.5,-1.5,-0.5499989999999996,0.04634511723871862
1.5,-1.5,-0.5399989999999996,0.04678759315289346
1.5,-1.5,-0.5299989999999996,0.047222562143375606
1.5,-1.5,-0.5199989999999995,0.04765020636201846
1.5,-1.5,-0.5099989999999995,0.04807069805899637
1.5,-1.5,-0.4999989999999995,0.048484200282754825
1.5,-1.5,-0.4899989999999995,0.04889086751781473
1.5,-1.5,-0.4799989999999995,0.04929084626710721
1.5,-1.5,-0.4699989999999995,0.049684275584686216
1.5,-1.5,-0.4599989999999995,0.050071287563954736
1.5,-1.5,-0.4499989999999995,0.05045200778592679
1.5,-1.5,-0.4399989999999995,0.0508265557315173
1.5,-1.5,-0.42999899999999946,0.05119504516139212
1.5,-1.5,-0.41999899999999946,0.05155758446651149
1.5,-1.5,-0.40999899999999945,0.05191427699215182
1.5,-1.5,-0.39999899999999944,0.05226522133788714
1.5,-1.5,-0.38999899999999943,0.05261051163574534
1.5,-1.5,-0.3799989999999994,0.05295023780852068
1.5,-1.5,-0.3699989999999994,0.05328448581001903
1.5,-1.5,-0.3599989999999994,0.05361333784883115
1.5,-1.5,-0.3499989999999994,0.05393687259706925
1.5,-1.5,-0.3399989999999994,0.05425516538536132
1.5,-1.5,-0.3299989999999994,0.05456828838527154
1.5,-1.5,-0.31999899999999937,0.054876310780204274
1.5,-1.5,-0.30999899999999936,0.055179298925749826
1.5,-1.5,-0.29999899999999935,0.05547731650034182
1.5,-1.5,-0.28999899999999934,0.055770424647017244
1.5,-1.5,-0.27999899999999933,0.05605868210699984
1.5,-1.5,-0.2699989999999993,0.05634214534576383
1.5,-1.5,-0.2599989999999993,0.056620868672179095
1.5,-1.5,-0.2499989999999993,0.056894904351287454
1.5,-1.5,-0.2399989999999993,0.05716430271121408
1.5,-1.5,-0.2299989999999993,0.057429112244677054
1.5,-1.5,-0.21999899999999928,0.05768937970552059
1.5,-1.5,-0.20999899999999927,0.057945150200664174
1.5,-1.5,-0.19999899999999926,0.058196467277829254
1.5,-1.5,-0.18999899999999925,0.05844337300937785
1.5,-1.5,-0.17999899999999924,0.058685908072572485
1.5,-1.5,-0.16999899999999923,0.05892411182654414
1.5,-1.5,-0.15999899999999923,0.0591580223862346
1.5,-1.5,-0.14999899999999922,0.059387676693560765
1.5,-1.5,-0.1399989999999992,0.05961311058603152
1.5,-1.5,-0.1299989999999992,0.05983435886303226
1.5,-1.5,-0.11999899999999919,0.06005145534997811
1.5,-1.5,-0.10999899999999918,0.0602644329605237
1.5,-1.5,-0.09999899999999917,0.06047332375700581
1.5,-1.5,-0.08999899999999916,0.06067815900928413
1.5,-1.5,-0.07999899999999915,0.0608789692521354
1.5,-1.5,-0.06999899999999915,0.061075784341347056
1.5,-1.5,-0.059998999999999136,0.06126863350864799
1.5,-1.5,-0.04999899999999913,0.06145754541560609
1.5,-1.5,-0.03999899999999912,0.06164254820661504
1.5,-1.5,-0.02999899999999911,0.06182366956108582
1.5,-1.5,-0.0199989999999991,0.06200093674495214
1.5,-1.5,-0.009998999999999092,0.06217437666159291
1.5,-1.0,-0.999999,0.09184805266259896
1.5,-1.0,-0.989999,0.09184936272594602
1.5,-1.0,-0.979999,0.09192110549862682
1.5,-1.0,-0.969999,0.0921868243642152
1.5,-1.0,-0.9599989999999999,0.09264407533237584
1.5,-1.0,-0.9499989999999999,0.09324389084710562
1.5,-1.0,-0.9399989999999999,0.09394204852319202
1.5,-1.0,-0.9299989999999999,0.09470627330022442
1.5,-1.0,-0.9199989999999999,0.09551408244303458
1.5,-1.0,-0.9099989999999999,0.09634989492177876
1.5,-1.0,-0.8999989999999999,0.0972028347386214
1.5,-1.0,-0.8899989999999999,0.09806523136646508
1.5,-1.0,-0.8799989999999999,0.09893162042044648
1.5,-1.0,-0.8699989999999999,0.09979807653994444
1.5,-1.0,-0.8599989999999998,0.10066176312515837
1.5,-1.0,-0.8499989999999998,0.10152062409860044
1.5,-1.0,-0.8399989999999998,0.10237316973200997
1.5,-1.0,-0.8299989999999998,0.10321832566210273
1.5,-1.0,-0.8199989999999998,0.1040553249920233
1.5,-1.0,-0.8099989999999998,0.10488363020659207
1.5,-1.0,-0.7999989999999998,0.1057028760096376
1.5,-1.0,-0.7899989999999998,0.10651282703866363
1.5,-1.0,-0.7799989999999998,0.10731334628925289
1.5,-1.0,-0.7699989999999998,0.10810437133719109
1.5,-1.0,-0.7599989999999998,0.1088858962978889
1.5,-1.0,-0.7499989999999997,0.10965795804800527
1.5,-1.0,-0.7399989999999997,0.11042062564158836
1.5,-1.0,-0.7299989999999997,0.11117399214001553
1.5,-1.0,-0.7199989999999997,0.11191816827940862
1.5,-1.0,-0.7099989999999997,0.11265327754631485
1.5,-1.0,-0.6999989999999997,0.1133794523393744
1.5,-1.0,-0.6899989999999997,0.11409683097313719
1.5,-1.0,-0.6799989999999997,0.11480555533822995
1.5,-1.0,-0.6699989999999997,0.1155057690753672
1.5,-1.0,-0.6599989999999997,0.1161976161532376
1.5,-1.0,-0.6499989999999997,0.11688123976492473
1.5,-1.0,-0.6399989999999997,0.11755678147628902
1.5,-1.0,-0.6299989999999996,0.11822438057412617
1.5,-1.0,-0.6199989999999996,0.11888417357301531
1.5,-1.0,-0.6099989999999996,0.11953629384837754
1.5,-1.0,-0.5999989999999996,0.12018087136997281
1.5,-1.0,-0.5899989999999996,0.1208180325153197
1.5,-1.0,-0.5799989999999996,0.12144789994665588
1.5,-1.0,-0.5699989999999996,0.12207059253832471
1.5,-1.0,-0.5599989999999996,0.12268622534406518
1.5,-1.0,-0.5499989999999996,0.12329490959574498
1.5,-1.0,-0.5399989999999996,0.12389675272672598
1.5,-1.0,-0.5299989999999996,0.12449185841437134
1.5,-1.0,-0.5199989999999995,0.12508032663726618
1.5,-1.0,-0.5099989999999995,0.12566225374357887
1.5,-1.0,-0.4999989999999995,0.12623773252768167
1.5,-1.0,-0.4899989999999995,0.12680685231270813
1.5,-1.0,-0.4799989999999995,0.1273696990371802
1.5,-1.0,-0.4699989999999995,0.12792635534420485
1.5,-1.0,-0.4599989999999995,0.12847690067204165
1.5,-1.0,-0.4499989999999995,0.12902141134508607
1.5,-1.0,-0.4399989999999995,0.12955996066451347
1.5,-1.0,-0.42999899999999946,0.1300926189979899
1.5,-1.0,-0.41999899999999946,0.13061945386799034
1.5,-1.0,-0.40999899999999945,0.13114053003837123
1.5,-1.0,-0.39999899999999944,0.13165590959893364
1.5,-1.0,-0.38999899999999943,0.13216565204778508
1.5,-1.0,-0.3799989999999994,0.13266981437136552
1.5,-1.0,-0.3699989999999994,0.13316845112205244
1.5,-1.0,-0.3599989999999994,0.13366161449329605
1.5,-1.0,-0.3499989999999994,0.13414935439226855
1.5,-1.0,-0.3399989999999994,0.13463171851003547
1.5,-1.0,-0.3299989999999994,0.13510875238927716
1.5,-1.0,-0.31999899999999937,0.13558049948960457
1.5,-1.0,-0.30999899999999936,0.13604700125052574
1.5,-1.0,-0.29999899999999935,0.13650829715212934
1.5,-1.0,-0.28999899999999934,0.13696442477355877
1.5,-1.0,-0.27999899999999933,0.13741541984935704
1.5,-1.0,-0.2699989999999993,0.13786131632376492
1.5,-1.0,-0.2599989999999993,0.13830214640306027
1.5,-1.0,-0.2499989999999993,0.1387379406060265
1.5,-1.0,-0.2399989999999993,0.1391687278126405
1.5,-1.0,-0.2299989999999993,0.13959453531107097
1.5,-1.0,-0.21999899999999928,0.1400153888430779
1.5,-1.0,-0.20999899999999927,0.14043131264790468
1.5,-1.0,-0.19999899999999926,0.14084232950475287
1.5,-1.0,-0.18999899999999925,0.14124846077393044
1.5,-1.0,-0.17999899999999924,0.141649726436763
1.5,-1.0,-0.16999899999999923,0.14204614513435657
1.5,-1.0,-0.15999899999999923,0.1424377342053011
1.5,-1.0,-0.14999899999999922,0.1428245097224018
1.5,-1.0,-0.1399989999999992,0.1432064865285262
1.5,-1.0,-0.1299989999999992,0.14358367827165353
1.5,-1.0,-0.11999899999999919,0.14395609743921345
1.5,-1.0,-0.10999899999999918,0.14432375539180015
1.5,-1.0,-0.09999899999999917,0.14468666239634909
1.5,-1.0,-0.08999899999999916,0.14504482765886276
1.5,-1.0,-0.07999899999999915,0.1453982593567728
1.5,-1.0,-0.06999899999999915,0.14574696467102646
1.5,-1.0,-0.059998999999999136,0.14609094981798593
1.5,-1.0,-0.04999899999999913,0.14643022008123047
1.5,-1.0,-0.03999899999999912,0.1467647798433522
1.5,-1.0,-0.02999899999999911,0.1470946326178384
1.5,-1.0,-0.0199989999999991,0.14741978108113413
1.5,-1.0,-0.009998999999999092,0.1477402271049823
1.5,-0.5,-0.999999,0.24173033745712888
1.5,-0.5,-0.989999,0.24173033745713243
1.5,-0.5,-0.979999,0.24173034004610153
1.5,-0.5,-0.969999,0.2417306304386763
1.5,-0.5,-0.9599989999999999,0.24173381069375732
1.5,-0.5,-0.9499989999999999,0.2417466307062595
1.5,-0.5,-0.9399989999999999,0.24177785353943124
1.5,-0.5,-0.9299989999999999,0.24183525863510066
1.5,-0.5,-0.9199989999999999,0.24192426739378015
1.5,-0.5,-0.9099989999999999,0.24204787934800243
1.5,-0.5,-0.8999989999999999,0.24220714406641475
1.5,-0.5,-0.8899989999999999,0.24240172279929156
1.5,-0.5,-0.8799989999999999,0.24263036923839204
1.5,-0.5,-0.8699989999999999,0.24289129159837042
1.5,-0.5,-0.8599989999999998,0.2431824074639235
1.5,-0.5,-0.8499989999999998,0.24350151534730258
1.5,-0.5,-0.8399989999999998,0.24384640595141463
1.5,-0.5,-0.8299989999999998,0.2442149314629914
1.5,-0.5,-0.8199989999999998,0.24460504636314534
1.5,-0.5,-0.8099989999999998,0.24501482928512
1.5,-0.5,-0.7999989999999998,0.24544249249708527
1.5,-0.5,-0.7899989999999998,0.24588638348341688
1.5,-0.5,-0.7799989999999998,0.24634498163398466
1.5,-0.5,-0.7699989999999998,0.24681689204682083
1.5,-0.5,-0.7599989999999998,0.2473008377665978
1.5,-0.5,-0.7499989999999997,0.24779565131951584
1.5,-0.5,-0.7399989999999997,0.2483002660943338
1.5,-0.5,-0.7299989999999997,0.2488137079110066
1.5,-0.5,-0.7199989999999997,0.24933508697967943
1.5,-0.5,-0.7099989999999997,0.24986359036114503
1.5,-0.5,-0.6999989999999997,0.25039847498003476
1.5,-0.5,-0.6899989999999997,0.25093906120362663
1.5,-0.5,-0.6799989999999997,0.25148472697518137
1.5,-0.5,-0.6699989999999997,0.2520349024763881
1.5,-0.5,-0.6599989999999997,0.25258906528556746
1.5,-0.5,-0.6499989999999997,0.253146735994549
1.5,-0.5,-0.6399989999999997,0.2537074742461111
1.5,-0.5,-0.6299989999999996,0.25427087515454694
1.5,-0.5,-0.6199989999999996,0.25483656607361566
1.5,-0.5,-0.6099989999999996,0.25540420367840433
1.5,-0.5,-0.5999989999999996,0.2559734713301689
1.5,-0.5,-0.5899989999999996,0.2565440766958388
1.5,-0.5,-0.5799989999999996,0.257115749596453
1.5,-0.5,-0.5699989999999996,0.25768824006125474
1.5,-0.5,-0.5599989999999996,0.25826131656648
1.5,-0.5,-0.5499989999999996,0.2588347644400038
1.5,-0.5,-0.5399989999999996,0.25940838441495373
1.5,-0.5,-0.5299989999999996,0.25998199131716654
1.5,-0.5,-0.5199989999999995,0.26055541287295425
1.5,-0.5,-0.5099989999999995,0.26112848862507965
1.5,-0.5,-0.4999989999999995,0.26170106894612144
1.5,-0.5,-0.4899989999999995,0.2622730141395554
1.5,-0.5,-0.4799989999999995,0.26284419361990136
1.5,-0.5,-0.4699989999999995,0.2634144851641961
1.5,-0.5,-0.4599989999999995,0.2639837742278657
1.5,-0.5,-0.4499989999999995,0.2645519533187927
1.5,-0.5,-0.4399989999999995,0.2651189214240189
1.5,-0.5,-0.42999899999999946,0.2656845834840956
1.5,-0.5,-0.41999899999999946,0.26624884991060677
